kr-pkl19,b16d72eb-dd8c-4c69-9ffa-6111ad0abd46,2019-02-11 11:07:45,Erangel,MACZORA,16,13,2,0,203.974
kr-pkl19,b16d72eb-dd8c-4c69-9ffa-6111ad0abd46,2019-02-11 11:07:45,Erangel,LOKI,16,32,1,0,199.33
kr-pkl19,b16d72eb-dd8c-4c69-9ffa-6111ad0abd46,2019-02-11 11:07:45,Erangel,ALPHACA,9,59,0,0,61.92
kr-pkl19,b16d72eb-dd8c-4c69-9ffa-6111ad0abd46,2019-02-11 11:07:45,Erangel,INDIGO,2,46,0,1,153.683
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,SEONGJANG,14,68,0,0,0
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,KAYLE,14,67,0,0,32.4132
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,INDIGO,14,65,0,0,138.037
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,NN,1,4,3,0,535.713
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,SHADOW,1,18,1,2,264.509
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,PIO,4,5,2,1,367.602
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,DAENGCHAE,11,14,2,2,242.008
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,LAMBU,1,72,0,0,0
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,SPEAR,13,30,1,1,359.434
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,R0WHA,6,8,2,0,256.187
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,HWAN2DA,11,13,2,1,309.893
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,ASURA,13,15,2,0,175
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,ESTHER,3,22,1,4,147.169
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,MACZORA,3,45,0,0,209.752
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,MIHA,12,61,0,0,100
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,LOKI,3,23,1,0,291.618
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,ALPHACA,2,20,1,1,223.437
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,TAEMIN,3,21,1,2,196.909
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,INDIGO,6,56,0,1,80.943
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,SEONGJANG,6,21,1,0,140.408
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,KAYLE,6,20,1,1,329.44
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,SHADOW,1,13,1,4,668.231
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,LAMBU,1,7,2,3,615.577
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,NN,1,2,4,4,796.924
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,ASURA,12,67,0,0,0
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,ALPHACA,13,68,0,1,264.053
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,SPEAR,12,31,1,0,100
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,LOKI,7,57,0,2,69.09
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,DAENGCHAE,11,64,0,0,0
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,MIHA,16,76,0,0,152.22
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,MACZORA,7,9,2,2,135.486
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,PIO,8,25,1,1,79.916
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,R0WHA,9,26,1,0,122.085
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,ESTHER,7,6,3,1,169.953
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,TAEMIN,7,22,1,0,186.447
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,HWAN2DA,11,29,1,0,114.337
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,ASURA,3,5,3,0,262.778
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,HIKARI,6,10,2,1,471.058
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,AQUA5,6,48,0,0,0
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,SHADOW,13,65,0,0,225.96
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,NN,13,30,1,1,96.7905
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,NANA,10,59,0,1,51.5168
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,LAMBU,13,29,1,1,94.383
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,UNDER,1,15,1,3,470.029
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,R0WHA,16,31,1,0,195.05
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,SPEAR,3,6,3,1,236.175
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,AYOH,11,14,2,0,210.711
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,MIHA,7,51,0,0,0
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,INONIX,1,16,1,0,401.854
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,SHADOW,7,54,0,0,27.2201
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,LAMBU,7,52,0,0,130.143
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,NN,7,13,2,0,100.96
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,MIHA,10,58,0,0,155.823
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,ASURA,4,18,1,1,240.72
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,SPEAR,4,49,0,0,28.0887
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,R0WHA,13,68,0,0,87.3161
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,NANA,8,24,1,1,218.992
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,AYOH,14,69,0,0,111.54
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,UNDER,12,64,0,0,139.186
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,AQUA5,2,3,3,1,347.383
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,INONIX,12,65,0,0,179.912
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,HIKARI,2,10,2,2,309.248
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,NANA,14,70,0,0,0
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,ASURA,11,15,2,4,477.798
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,R0WHA,3,18,1,0,197.455
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,SPEAR,11,29,1,1,109.311
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,HIKARI,1,3,3,2,446.009
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,UNDER,15,72,0,2,132.055
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,AQUA5,1,16,1,4,258.814
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,AYOH,13,64,0,0,0
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,SHADOW,10,28,1,0,0
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,LAMBU,10,59,0,0,75.674
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,INONIX,15,73,0,0,28.0939
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,NN,10,58,0,0,13.11
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,MIHA,16,32,1,0,158.815
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,UNDER,2,5,3,1,483.123
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,MIHA,11,28,1,0,245.473
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,AQUA5,4,7,3,2,468.056
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,HIKARI,4,4,4,0,243.652
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,ASURA,12,60,0,0,0
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,R0WHA,13,62,0,0,70.56
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,SHADOW,10,19,2,1,386.597
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,NN,10,18,2,1,32.4032
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,INONIX,2,22,1,1,395.2
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,SPEAR,12,29,1,0,5.83
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,NANA,7,14,2,0,195.999
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,AYOH,14,68,0,0,0
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,LAMBU,10,17,2,1,279.415
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,PIO,16,76,0,0,89.7938
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,HWAN2DA,2,10,2,1,228.729
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,UNDER,14,29,1,1,144.537
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,INONIX,14,72,0,2,309.53
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,AYOH,7,55,0,0,0
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,HIKARI,5,51,0,1,303.895
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,DAENGCHAE,2,4,3,0,455.14
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,NANA,12,64,0,0,0
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,AQUA5,5,12,2,0,749.923
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,TAEMIN,8,58,0,0,135.812
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,ALPHACA,11,62,0,0,84.6633
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,INDIGO,13,70,0,0,28.4494
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,KAYLE,13,71,0,0,61.1371
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,ESTHER,8,17,2,0,335.658
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,MACZORA,8,57,0,0,112.115
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,LOKI,8,56,0,0,188.268
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,SEONGJANG,13,68,0,1,300.009
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,HWAN2DA,15,72,0,1,20.7684
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,INONIX,2,19,1,5,463.149
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,ALPHACA,4,7,3,2,492.071
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,PIO,14,69,0,0,181.47
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,AYOH,16,73,0,0,155.108
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,HIKARI,11,60,0,1,158.086
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,AQUA5,11,28,1,0,185.682
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,UNDER,2,20,1,1,148.793
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,DAENGCHAE,15,30,1,0,339.135
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,LOKI,10,10,3,0,203.663
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,TAEMIN,10,58,0,0,226.438
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,ESTHER,10,59,0,0,0
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,NANA,12,63,0,0,16.5375
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,KAYLE,6,24,1,2,189.442
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,INDIGO,6,9,3,0,272.736
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,SEONGJANG,6,2,4,2,411.654
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,MACZORA,10,14,2,1,239.232
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,HIKARI,3,44,0,0,121.681
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,DAENGCHAE,4,8,2,2,382.958
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,AQUA5,3,1,7,1,668.784
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,HWAN2DA,4,6,3,2,458.402
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,UNDER,1,5,3,2,476.057
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,INONIX,1,12,1,1,200.476
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,NANA,14,69,0,1,83.6364
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,AYOH,12,26,1,0,130.3
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,SEONGJANG,9,54,0,0,0
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,TAEMIN,11,25,1,0,10.1417
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,INDIGO,9,11,2,1,106.408
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,ALPHACA,7,49,0,0,440.622
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,PIO,16,75,0,0,25.8
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,ESTHER,11,24,1,0,72.2364
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,KAYLE,9,23,1,3,298.13
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,MACZORA,11,59,0,2,140.624
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,LOKI,11,60,0,0,17.9317
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,AQUA5,15,72,0,0,117.694
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,SEONGJANG,1,14,1,2,502.817
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,KAYLE,1,8,2,1,544.061
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,INDIGO,1,2,4,2,444.245
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,ESTHER,2,16,1,2,353.249
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,TAEMIN,2,15,1,0,317.968
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,MACZORA,2,3,3,2,534.221
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,LOKI,2,17,1,0,218.866
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,NANA,4,48,0,3,305.033
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,DAENGCHAE,11,28,1,1,152.839
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,AYOH,14,32,1,0,200
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,PIO,16,76,0,0,0
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,UNDER,10,26,1,3,219.265
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,HIKARI,15,71,0,3,151.299
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,ALPHACA,8,56,0,0,64.7909
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,HWAN2DA,11,62,0,0,0
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,INONIX,10,12,2,0,206.606
kr-pkl19,ab08b717-f19d-4358-b588-008ca0dcb82a,2019-02-18 10:09:10,Miramar,PIO,11,27,1,0,449.806
kr-pkl19,ab08b717-f19d-4358-b588-008ca0dcb82a,2019-02-18 10:09:10,Miramar,AQUA5,8,14,2,1,187
kr-pkl19,ab08b717-f19d-4358-b588-008ca0dcb82a,2019-02-18 10:09:10,Miramar,ESTHER,15,33,1,0,156.294
kr-pkl19,ab08b717-f19d-4358-b588-008ca0dcb82a,2019-02-18 10:09:10,Miramar,MACZORA,15,17,2,0,200
