tournament_id,match_id,created_at,map_name,duration,winner,telemetry
kr-pkl19,464fb4dd-f755-4bf5-a52c-9c81c55c86df,2019-03-06 10:10:28,Miramar,1832,SQ,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/06/10/42/8390e90c-3ffc-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,ef936040-d42b-4ca1-a063-fb589e501ece,2019-02-23 05:50:35,Erangel,1603,Cesti,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/23/06/18/da8a025a-3732-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,8ce5c021-5da5-49c6-aa93-94146962503a,2019-10-09 11:39:41,Erangel,1835,LVG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/09/12/11/edae15ab-ea8d-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,84f49515-e507-40a0-85d6-08e6992158b0,2019-02-25 10:55:30,Erangel,1791,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/25/11/26/37a369eb-38f0-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,254cf58b-bbfd-4fea-b062-fc99e71cf12c,2019-09-21 09:09:26,Erangel,1747,MVP,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/21/09/39/c1b35ef6-dc53-11e9-aec9-0a586469f3a1-telemetry.json
kr-pkl19,4fb0e7a9-688a-4ff0-afb1-09ba17036096,2019-06-24 13:36:40,Erangel,1755,DE,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/24/14/07/5cb6c24a-9689-11e9-b090-0a5864677876-telemetry.json
kr-pkl19,4e78d459-8ced-425a-b9ef-203301fb2a64,2019-02-16 07:33:34,Erangel,1839,EntusF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/16/08/05/a2efb7ec-31c1-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,d9f75fb5-9bf3-43a5-90ba-e56cbe57f291,2019-08-31 10:02:38,Sanhok,1353,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/31/10/26/c8ceb627-cbd9-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,daef608f-60d6-461c-b454-ad03b36ed344,2019-06-17 11:54:34,Erangel,1842,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/17/12/26/2c299aac-90fb-11e9-9751-0a5864666c0b-telemetry.json
kr-pkl19,70fd6194-2c41-4ea2-a466-891705abf61c,2019-06-19 10:09:23,Miramar,1620,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/19/10/37/4db5e3f2-927e-11e9-b13e-0a586467901d-telemetry.json
kr-pkl19,2e7da833-b8cc-468e-a2ff-e60912a1beb2,2019-06-03 12:35:54,Erangel,1875,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/04/03/02/2fdb02a0-8675-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,14e7f718-9bd4-49f0-b462-331f29df57d7,2019-05-25 12:33:38,Erangel,1821,DD,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/106f706e-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,7493afbf-6ffc-4544-827c-b2271f3f68bd,2019-08-31 10:47:17,Miramar,1843,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/31/11/19/2af8e862-cbe1-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,1f5c4b33-fc5d-46bd-8a28-5184c3476807,2019-08-28 09:59:59,Sanhok,1393,WCS,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/28/10/24/03f35e4d-c97e-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,85cf0767-b653-41ab-8d8c-87a5bd5d3bbc,2019-10-12 10:14:25,Sanhok,1392,GB,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/12/10/38/7b6e1917-ecdc-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,b97edc4c-9dbd-47c3-bfd0-cb574bf7239b,2019-10-05 09:09:55,Erangel,1790,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/05/09/41/3e512ee9-e754-11e9-8e5f-0a586469f0ba-telemetry.json
kr-pkl19,482b104b-ea58-4a1a-8bf6-0be7670ff3c0,2019-03-13 11:51:02,Erangel,1732,danawa,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/13/12/21/7d55cd23-458a-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,bcf42334-5f1c-48af-82be-2a13d643c14a,2019-02-13 12:32:58,Erangel,1874,Rangers,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/13/13/05/09dcfa3a-2f90-11e9-9fc9-0a5864612015-telemetry.json
kr-pkl19,91fe90fa-c7dd-4e78-9e46-f72c735ccc35,2019-06-22 13:08:43,Erangel,1780,DE,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/22/13/39/340105b4-94f3-11e9-9e32-0a5864679b3e-telemetry.json
kr-pkl19,13d15af2-5a69-4405-a500-78dfe07ff524,2019-05-29 10:08:00,Miramar,1839,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/05/29/10/40/1d0ff9d1-81fe-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,ade88cdd-4c4a-4164-8d77-180134fbec26,2019-09-16 11:42:17,Miramar,1816,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/16/12/13/7080d4ef-d87b-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,9c817d26-eda2-40fb-b043-ba174910ab3a,2019-06-19 11:53:01,Erangel,1691,GR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/19/12/22/e96e7477-928c-11e9-b13e-0a586467901d-telemetry.json
kr-pkl19,f0c15b89-3a9f-4af8-a6aa-6a0e421115de,2019-06-12 10:09:43,Miramar,1840,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/12/10/41/b2ae5a17-8cfe-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,5ad8420b-1fe1-4f12-945c-c46fe6f244fb,2019-10-09 09:15:44,Miramar,1841,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/09/09/47/d5b5eb56-ea79-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,32d53ccc-4e69-44c2-b459-359b3266868d,2019-06-17 11:02:41,Miramar,1825,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/17/11/34/e1f4204b-90f3-11e9-9751-0a5864666c0b-telemetry.json
kr-pkl19,18c07053-2ab5-4800-a384-8abdb7073850,2019-05-25 11:48:50,Erangel,1710,DTN,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/14ceb1f1-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,6103f211-e378-48b3-b982-906946030f50,2019-03-02 06:52:57,Erangel,1859,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/02/07/25/52150f47-3cbc-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,5d2933cf-9c7c-4f2a-9c82-c780e891784b,2019-05-27 11:42:33,Miramar,1710,DE,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/05/02/43/a3cfee1c-873b-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,03b15316-246f-4821-974f-93e36cead5d3,2019-03-04 12:36:47,Erangel,1887,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/04/13/09/c05db294-3e7e-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,951a4b3e-a01c-4d5e-96e9-a8aac0ec929b,2019-02-25 12:34:48,Erangel,1727,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/25/13/04/f0f49d28-38fd-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,778e2aef-4e25-4666-a22c-4bdf097cda27,2019-02-16 06:42:22,Erangel,1856,AGON,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/16/07/14/846435bc-31ba-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,334d4af0-1c38-4677-8b46-82b14b8d1547,2019-10-05 12:00:08,Miramar,1851,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/05/12/32/29f6256a-e76c-11e9-8e5f-0a586469f0ba-telemetry.json
kr-pkl19,017854c6-2cf0-4802-8df3-9adaa96fa66b,2019-09-28 10:04:36,Sanhok,1363,WCS,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/28/10/28/b8a82c80-e1da-11e9-a54e-0a586469f439-telemetry.json
kr-pkl19,53b76c33-6138-4b10-8f68-542ad3248e71,2019-09-16 10:52:39,Miramar,1649,GB,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/16/11/21/1e6224b0-d874-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,188a2993-c24e-4678-85bc-80d98987ee24,2019-06-08 10:14:23,Miramar,1814,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/08/10/45/9a06e7cc-89da-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,13c9e862-0168-495c-b4e9-e9fedeb64069,2019-09-02 10:52:58,Erangel,1684,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/02/11/22/ecc036fd-cd73-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,fa685e11-cb8d-4365-a0e0-0dca9233318b,2019-09-02 09:09:33,Miramar,1846,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/02/09/41/dade444c-cd65-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,5cdf03bb-dbdf-44d4-b758-6f29db39b97d,2019-05-27 13:16:21,Erangel,1775,GB,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/05/02/52/e7631188-873c-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,ab08b717-f19d-4358-b588-008ca0dcb82a,2019-02-18 10:09:10,Miramar,1883,Rangers,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/18/10/41/cc2b7248-3369-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,ea8a19bb-d440-4418-819b-e3a4d12021f5,2019-03-04 10:08:57,Miramar,1733,MVP,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/04/10/39/bd4b4cb2-3e69-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,cbcf6b22-fad1-4ade-9f06-c37687cd1553,2019-09-28 11:46:20,Erangel,1775,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/28/12/17/df3e0f55-e1e9-11e9-a54e-0a586469f439-telemetry.json
kr-pkl19,0b98d3f8-7d85-43d9-97f5-2d4cb2284475,2019-06-29 10:32:18,Miramar,1615,OPR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/29/11/00/1bed2a1e-9a5d-11e9-a65b-0a5864679b8f-telemetry.json
kr-pkl19,01c7df37-ae56-415d-a892-882f001add7b,2019-03-20 11:05:15,Erangel,1867,EntusF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/20/11/37/914810c9-4b04-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,1fd91642-b104-4f7c-ac58-dbfe78b4ad60,2019-06-22 11:14:58,Miramar,1760,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/22/11/45/4545edaa-94e3-11e9-9e32-0a5864679b3e-telemetry.json
kr-pkl19,9c99bbf1-e368-4b6f-957b-f67980f25d5e,2019-03-13 12:44:07,Erangel,1703,Hunters,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/13/13/13/d65155b7-4591-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,f54a052d-2fb5-4b44-87a5-549530382c64,2019-06-24 12:40:59,Erangel,1836,DE,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/24/13/12/c55ade78-9681-11e9-b090-0a5864677876-telemetry.json
kr-pkl19,419de1a4-bfc5-4acf-85fc-be01096ff1d4,2019-06-15 11:08:18,Miramar,1825,SQ,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/15/11/40/566962e6-8f62-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,954976a0-b74d-4c2a-9ddf-6c1b7e8cac84,2019-03-18 11:02:38,Erangel,1803,danawa,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/18/11/33/b92910a4-4971-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,1be9bcb2-f5f3-41f2-86f8-8315076604d5,2019-02-23 06:41:49,Erangel,1774,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/23/07/12/68511469-373a-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,e959bd68-98b0-491b-8618-4c2169aa792c,2019-09-04 09:09:24,Miramar,1720,APK,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/04/09/39/df47837f-cef7-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,5ee371e3-3c8b-49e5-bf0c-0508d6616e6a,2019-06-26 11:03:39,Miramar,1767,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/26/11/34/57aae7cd-9806-11e9-a65b-0a5864679b8f-telemetry.json
kr-pkl19,ca293a86-5571-44e2-b584-ef243af72bb5,2019-06-03 11:00:32,Miramar,1654,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/03/11/29/d8a60867-85f2-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,cf3d63bc-2ed2-4535-bccd-27119c032035,2019-05-22 10:56:53,Miramar,1843,OPR,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/07a526cf-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,d6568e34-5ef0-48c6-8071-19be34fa92f5,2019-02-11 10:20:37,Miramar,1806,KSR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/11/10/52/0ef2152b-2deb-11e9-95d6-0a586460b62e-telemetry.json
kr-pkl19,a80edf82-b039-4666-96eb-ca3c341f47ec,2019-09-18 10:49:43,Miramar,1824,OPG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/18/11/21/722a8bbd-da06-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,fd9c988c-6f53-4f44-a7e9-3b17b9262358,2019-05-27 10:22:09,Miramar,1804,MVP,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/03/09/31/6140fa8c-85e2-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,f1f21689-8a19-4270-b402-1af38a2a8357,2019-03-20 12:04:19,Erangel,1848,Rangers,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/20/12/36/c6f6a626-4b0c-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,fa11380c-6608-46a1-958e-ea601f9f1484,2019-02-18 10:55:59,Erangel,1805,Rangers,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/18/11/27/28a774d0-3370-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,819bbd06-954e-447e-bebe-03c04668db3c,2019-03-18 11:52:22,Erangel,1790,Cesti,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/18/12/23/a3f29d68-4978-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,9661d067-4270-4e05-8d37-97909ff81a42,2019-02-18 11:44:26,Erangel,1862,Quadro,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/18/12/16/0f5d91b7-3377-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,b16d72eb-dd8c-4c69-9ffa-6111ad0abd46,2019-02-11 11:07:45,Erangel,1866,Cesti,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/11/11/40/c8e2839b-2df1-11e9-95d6-0a586460b62e-telemetry.json
kr-pkl19,32d9aa2a-ec4b-4fa8-9546-db5176555f61,2019-10-07 09:10:58,Miramar,1782,MSQ,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/07/09/41/b34ea972-e8e6-11e9-88ec-0a586469f0ba-telemetry.json
kr-pkl19,9ecdd5c9-f716-49d6-b623-e375ea5ef46e,2019-09-02 11:44:48,Erangel,1775,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/02/12/15/6020b31d-cd7b-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,a880a80c-1ac1-434f-8bb8-3f1ceaf59f76,2019-06-17 12:43:51,Erangel,1849,APK,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/17/13/16/128a43fe-9102-11e9-9751-0a5864666c0b-telemetry.json
kr-pkl19,946f53e9-086c-40b0-80fe-33c13b9ff35d,2019-06-10 11:02:51,Miramar,1658,ENA,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/10/11/32/5cc81bdf-8b73-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,ea6c68f2-1c7b-4f56-9c2b-d14d566b2f62,2019-03-02 06:04:45,Erangel,1699,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/02/06/34/36860f67-3cb5-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,cab2ae11-6bc6-4878-a6f8-831ade2dd9e7,2019-02-16 05:56:00,Erangel,1839,LavegaA,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/16/06/27/ff691a77-31b3-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,87c40501-e271-4ad4-a8e9-d184a57cc6ee,2019-10-02 09:10:31,Erangel,1853,GR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/02/09/42/fa1520ad-e4f8-11e9-8e5f-0a586469f0ba-telemetry.json
kr-pkl19,76791409-1039-47da-9714-f33bff542577,2019-06-29 11:18:24,Miramar,1792,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/29/11/49/f5cf4815-9a63-11e9-a65b-0a5864679b8f-telemetry.json
kr-pkl19,02b4e4a8-ed85-4c5d-a92e-b95e40800782,2019-03-23 07:58:03,Erangel,1826,EntusA,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/23/08/29/d0eab1e1-4d45-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,84c2e91f-d939-491b-af79-b9b23884b23e,2019-09-16 09:14:54,Erangel,1796,ENA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/16/09/46/ce391a51-d866-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,66a2681b-d70e-4f26-bd29-c17eb8c9832c,2019-06-29 12:10:55,Erangel,1878,ENA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/29/12/43/7db718e6-9a6b-11e9-a65b-0a5864679b8f-telemetry.json
kr-pkl19,9f5f4892-6563-46a7-b1c8-1e8924272de7,2019-03-09 06:46:18,Erangel,1699,Rangers,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/09/07/15/2d5e3c38-423b-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,f29d30de-5ca8-4a48-9023-182a3d3e61af,2019-02-13 10:08:03,Miramar,1852,AGON,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/13/10/40/beb61ca1-2f7b-11e9-9fc9-0a5864612015-telemetry.json
kr-pkl19,23070fe4-44e5-43c1-8aa5-15cc371b91b4,2019-09-21 09:57:05,Sanhok,1428,STA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/21/10/22/aadb701f-dc59-11e9-aec9-0a586469f3a1-telemetry.json
kr-pkl19,68cae8cf-9a01-423b-857a-1061780f00c8,2019-06-15 10:13:04,Miramar,1844,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/15/10/45/ac0499a9-8f5a-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,1c234056-c413-4ef4-a83a-50418d7dafd8,2019-09-18 09:08:56,Erangel,1900,OPG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/18/09/41/8bc0bbac-d9f8-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,816e18e8-d951-44e7-9a27-48d3adcad3a5,2019-06-05 12:38:32,Erangel,1766,AFA,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/07/04/51/f85c856d-88df-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,ca813bcb-592d-417e-8a95-de4df4eba5fe,2019-03-23 07:03:56,Erangel,1778,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/23/07/34/25972109-4d3e-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,ca35365e-32f3-4bf4-83b0-7ea1bbe66d31,2019-02-13 11:45:12,Erangel,1761,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/13/12/15/19fcfc79-2f89-11e9-9fc9-0a5864612015-telemetry.json
kr-pkl19,eb9527a3-dd49-4d2c-a93c-59c031edc9be,2019-03-13 10:09:57,Miramar,1825,MVP,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/13/10/41/96621186-457c-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,fe38a73e-1fe0-4d7b-815d-5fe1b2f56b1d,2019-03-09 05:57:03,Erangel,1834,Hunters,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/09/06/28/9cf7c205-4234-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,6c15a4b7-e1b9-444b-8bf9-e8e095657c5f,2019-03-20 12:59:59,Erangel,1791,EntusF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/20/13/31/6ae66a22-4b14-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,f813c28e-bae6-4267-8ff4-1f7a291812d7,2019-02-27 10:09:02,Miramar,1759,Hunters,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/27/10/39/fb6dfa94-3a7b-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,dd5f1004-c0b7-48e8-98e2-7fc4d3abc2b3,2019-02-16 05:09:07,Miramar,1850,KSR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/16/05/41/7a2dfacd-31ad-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,8a42c792-4c64-4758-af7c-4dc5acd5f850,2019-05-20 10:22:19,Miramar,1725,AFF,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/033a6cfc-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,a1d88e90-d594-4517-a9b8-445c5592f002,2019-09-25 10:00:59,Sanhok,1411,OPG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/25/10/25/d5e51a84-df7e-11e9-ad7d-0a586469f3a1-telemetry.json
kr-pkl19,f74c3b0a-f812-4ec3-a45b-a5cc6f0cb9c5,2019-09-21 10:43:10,Miramar,1840,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/21/11/15/11b3a189-dc61-11e9-aec9-0a586469f3a1-telemetry.json
kr-pkl19,927f41f9-97d4-4b61-9ce5-2d95b6f772bc,2019-09-04 10:40:55,Erangel,1830,WCS,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/04/11/12/e9a0073b-cf04-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,20a691b3-05ed-444b-bb7b-9c6b3a353791,2019-08-26 11:50:43,Miramar,1800,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/26/12/21/194ca413-c7fc-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,fec22924-96d8-4622-acf5-f1529b620a51,2019-05-25 10:57:33,Miramar,1797,GR,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/129754be-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,a037ea89-66b9-42a8-8a81-8ca3e658a163,2019-03-04 10:54:19,Erangel,1807,APK,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/04/11/25/3f9c684e-3e70-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,a1ece084-4f5f-47c1-a29e-de9a6c9fe4ee,2019-02-20 11:46:40,Erangel,1866,danawa,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/20/12/19/b6c0d9bd-3509-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,148bdbc6-02d8-412e-b415-98625f5a169a,2019-10-02 11:03:26,Miramar,1841,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/02/11/35/b8aa5eb9-e508-11e9-8e5f-0a586469f0ba-telemetry.json
kr-pkl19,4f22bff8-a529-4ae1-b2c5-23638bbf098b,2019-05-22 10:08:23,Miramar,1670,LVG,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/0c1398a7-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,359f4925-869c-41dc-bf75-977fb71a601c,2019-10-07 09:57:29,Sanhok,1412,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/07/10/22/55a4b2b5-e8ec-11e9-88ec-0a586469f0ba-telemetry.json
kr-pkl19,28cccb95-cf50-4ca7-88bf-08d3a5d9c928,2019-09-07 10:17:40,Sanhok,1349,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/07/10/41/0997582b-d15c-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,d1a6997f-7f93-4c8c-b044-e7d3fd5d12e6,2019-03-23 06:02:15,Erangel,1801,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/23/06/33/94f56d6a-4d35-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,c5c5d9f8-ec50-44ec-b0eb-d3dea15cc99d,2019-03-16 06:58:32,Erangel,1744,AFA,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/16/07/28/272e966f-47bd-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,970dbe45-0df4-430d-890a-59c0dac2fca2,2019-03-06 11:05:12,Erangel,1883,Rangers,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/06/11/37/46d820c8-4004-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,954215b4-2e32-4bdd-a906-5c489066dbc2,2019-09-07 11:08:35,Erangel,1768,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/07/11/39/20d46ea7-d164-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,4799321f-482c-407a-a45d-951ac94a1146,2019-03-11 11:44:25,Erangel,1842,GRFR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/11/12/16/7dbcf20a-43f7-11e9-ab01-0a586462053d-telemetry.json
